Metric,Sample Size,Mean Value,Median Value,Sample Q05,Sample Q95,Empirical CI Rel Width,Sample CI Low,Sample CI High,Sample CI Rel Width,Sample Std,Bootstrap CI Low,Bootstrap CI High,Pearson Rho,Pearson P,Spearman Rho,Spearman P,Plateau n,Plateau Found
Number of Events,200,746.54,740.5,599.3,919.8,0.4293139014654272,,,,,,,0.967638268451272,0.0,0.9739676616589006,0.0,,False
Number of Events,300,1120.27,1109.0,906.75,1338.2,0.3851303703571461,,,,,,,0.967638268451272,0.0,0.9739676616589006,0.0,,False
Number of Events,400,1488.23,1466.5,1206.6,1781.6499999999999,0.38639860774208284,,,,,,,0.967638268451272,0.0,0.9739676616589006,0.0,,False
Number of Events,500,1877.3,1862.0,1515.95,2245.0499999999997,0.38837692430618426,,,,,,,0.967638268451272,0.0,0.9739676616589006,0.0,,False
Number of Events,600,2203.39,2187.0,1645.55,2769.0999999999995,0.5099188069293223,,,,,,,0.967638268451272,0.0,0.9739676616589006,0.0,,False
Number of Events,700,2609.61,2583.0,2193.25,3173.0999999999995,0.3754775617812621,,,,,,,0.967638268451272,0.0,0.9739676616589006,0.0,,False
Number of Events,800,2984.95,2924.0,2551.2,3692.1,0.38221745757885395,,,,,,,0.967638268451272,0.0,0.9739676616589006,0.0,,False
Number of Events,900,3360.81,3271.5,2748.45,4038.75,0.38392530372142436,,,,,,,0.967638268451272,0.0,0.9739676616589006,0.0,,False
Number of Events,1000,3729.33,3726.0,3113.6,4483.65,0.36737161903076415,,,,,,,0.967638268451272,0.0,0.9739676616589006,0.0,,False
Number of Ties in Paths to Goal,100,36.31,35.0,22.95,55.099999999999994,0.8854310107408424,,,,,,,0.5918323095158987,1.5293229368463872e-95,0.7050933726111728,3.702524518442358e-151,,False
Number of Ties in Paths to Goal,200,46.63,45.0,27.95,72.1,0.946815354921724,,,,,,,0.5918323095158987,1.5293229368463872e-95,0.7050933726111728,3.702524518442358e-151,,False
Number of Ties in Paths to Goal,300,56.36,55.0,37.0,85.29999999999998,0.8569907735982963,,,,,,,0.5918323095158987,1.5293229368463872e-95,0.7050933726111728,3.702524518442358e-151,,False
Number of Ties in Paths to Goal,400,63.22,58.5,42.0,94.34999999999998,0.8280607402720656,,,,,,,0.5918323095158987,1.5293229368463872e-95,0.7050933726111728,3.702524518442358e-151,,False
Number of Ties in Paths to Goal,500,73.97,68.0,42.0,120.34999999999998,1.059213194538326,,,,,,,0.5918323095158987,1.5293229368463872e-95,0.7050933726111728,3.702524518442358e-151,,False
Number of Ties in Paths to Goal,600,79.98,72.5,43.9,135.29999999999993,1.142785696424105,,,,,,,0.5918323095158987,1.5293229368463872e-95,0.7050933726111728,3.702524518442358e-151,,False
Number of Ties in Paths to Goal,700,85.18,79.0,54.85,136.45,0.9579713547781168,,,,,,,0.5918323095158987,1.5293229368463872e-95,0.7050933726111728,3.702524518442358e-151,,False
Number of Ties in Paths to Goal,800,91.05,81.5,58.95,148.34999999999997,0.9818780889621084,,,,,,,0.5918323095158987,1.5293229368463872e-95,0.7050933726111728,3.702524518442358e-151,,False
Number of Ties in Paths to Goal,900,90.11,81.5,55.95,134.25,0.8689379647097991,,,,,,,0.5918323095158987,1.5293229368463872e-95,0.7050933726111728,3.702524518442358e-151,,False
Number of Ties in Paths to Goal,1000,100.61,96.0,64.0,148.05,0.8354040353841568,,,,,,,0.5918323095158987,1.5293229368463872e-95,0.7050933726111728,3.702524518442358e-151,,False
Number of Traces,100,100.0,100.0,100.0,100.0,0.0,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,200,200.0,200.0,200.0,200.0,0.0,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,300,300.0,300.0,300.0,300.0,0.0,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,400,400.0,400.0,400.0,400.0,0.0,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,500,500.0,500.0,500.0,500.0,0.0,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,600,600.0,600.0,600.0,600.0,0.0,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,700,700.0,700.0,700.0,700.0,0.0,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,800,800.0,800.0,800.0,800.0,0.0,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,900,900.0,900.0,900.0,900.0,0.0,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,1000,1000.0,1000.0,1000.0,1000.0,0.0,,,,,,,1.0,0.0,1.0,0.0,,False
Percentage of Distinct Traces,100,0.09230000000000001,0.09,0.0695,0.12,0.5471289274106174,,,,,,,-0.781573661951908,9.40384147589971e-207,-0.8696421882641776,3.3394151002444913e-308,,False
Percentage of Distinct Traces,200,0.055549999999999995,0.055,0.04,0.07024999999999999,0.5445544554455445,,,,,,,-0.781573661951908,9.40384147589971e-207,-0.8696421882641776,3.3394151002444913e-308,,False
Percentage of Distinct Traces,300,0.043599999999999965,0.0433333333333333,0.0333333333333333,0.0566666666666666,0.5351681957186541,,,,,,,-0.781573661951908,9.40384147589971e-207,-0.8696421882641776,3.3394151002444913e-308,,False
Percentage of Distinct Traces,400,0.03515,0.0325,0.025,0.045,0.5689900426742531,,,,,,,-0.781573661951908,9.40384147589971e-207,-0.8696421882641776,3.3394151002444913e-308,,False
Percentage of Distinct Traces,500,0.0315,0.03,0.022,0.04419999999999999,0.7047619047619045,,,,,,,-0.781573661951908,9.40384147589971e-207,-0.8696421882641776,3.3394151002444913e-308,,False
Percentage of Distinct Traces,600,0.027949999999999964,0.0266666666666666,0.0183333333333333,0.04191666666666659,0.8437686344663083,,,,,,,-0.781573661951908,9.40384147589971e-207,-0.8696421882641776,3.3394151002444913e-308,,False
Percentage of Distinct Traces,700,0.025171428571428525,0.0242857142857142,0.0185714285714285,0.0371428571428571,0.737797956867199,,,,,,,-0.781573661951908,9.40384147589971e-207,-0.8696421882641776,3.3394151002444913e-308,,False
Percentage of Distinct Traces,800,0.0230375,0.02125,0.0174375,0.032624999999999994,0.6592512208355938,,,,,,,-0.781573661951908,9.40384147589971e-207,-0.8696421882641776,3.3394151002444913e-308,,False
Percentage of Distinct Traces,900,0.020733333333333284,0.02,0.0155555555555555,0.0277777777777777,0.5894962486602361,,,,,,,-0.781573661951908,9.40384147589971e-207,-0.8696421882641776,3.3394151002444913e-308,,False
Percentage of Distinct Traces,1000,0.020019999999999996,0.019,0.015,0.027049999999999998,0.6018981018981019,,,,,,,-0.781573661951908,9.40384147589971e-207,-0.8696421882641776,3.3394151002444913e-308,,False
Sequence Entropy,100,309.22053883292506,301.23228898499076,180.6927491351732,453.5032364882615,0.8822521569322099,,,,,,,0.864188732378225,5.9555976470995093e-300,0.9056524906253439,0.0,,False
Sequence Entropy,200,625.7967663881758,595.6615242538375,425.175412840001,914.0558304352156,0.7812127576446548,,,,,,,0.864188732378225,5.9555976470995093e-300,0.9056524906253439,0.0,,False
Sequence Entropy,300,959.0759393646813,911.4709400453514,647.1440420122715,1385.3053780772043,0.7696589037088257,,,,,,,0.864188732378225,5.9555976470995093e-300,0.9056524906253439,0.0,,False
Sequence Entropy,400,1334.5637872952848,1278.8558185015006,891.4987799109331,1990.4900220157356,0.8234834876885808,,,,,,,0.864188732378225,5.9555976470995093e-300,0.9056524906253439,0.0,,False
Sequence Entropy,500,1563.2495008023946,1470.2868690290525,1043.0073011673164,2237.1357595767486,0.7638757970474338,,,,,,,0.864188732378225,5.9555976470995093e-300,0.9056524906253439,0.0,,False
Sequence Entropy,600,2048.0782142352036,1825.01211114852,1360.2358647088072,3316.103849918581,0.9549771935541714,,,,,,,0.864188732378225,5.9555976470995093e-300,0.9056524906253439,0.0,,False
Sequence Entropy,700,2309.7987626377376,2237.904356455286,1516.4165994773439,3160.736432753224,0.7118887843710265,,,,,,,0.864188732378225,5.9555976470995093e-300,0.9056524906253439,0.0,,False
Sequence Entropy,800,2717.3800913056657,2590.371027193663,1737.3554254439707,3944.7917652998644,0.8123399251060418,,,,,,,0.864188732378225,5.9555976470995093e-300,0.9056524906253439,0.0,,False
Sequence Entropy,900,2902.457750520492,2734.470297225905,2021.2239549259557,4095.5640709572717,0.7146840003646319,,,,,,,0.864188732378225,5.9555976470995093e-300,0.9056524906253439,0.0,,False
Sequence Entropy,1000,3275.353429906343,3007.2324159419804,2202.0769320113372,4996.0981351137525,0.853044186801639,,,,,,,0.864188732378225,5.9555976470995093e-300,0.9056524906253439,0.0,,False
Structure,100,0.7951699048436331,0.8077777777777778,0.6944444444444444,0.8516528925619835,0.19770422290875492,,,,,,,-0.2802800313384875,1.657732228218501e-19,-0.31885375001150595,4.570728474251023e-25,,False
Structure,200,0.805791470258137,0.8099173553719008,0.75,0.8440624999999999,0.11673305497992777,,,,,,,-0.2802800313384875,1.657732228218501e-19,-0.31885375001150595,4.570728474251023e-25,,False
Structure,300,0.7928637033210897,0.7933884297520661,0.734375,0.8429752066115702,0.13697210019411102,,,,,,,-0.2802800313384875,1.657732228218501e-19,-0.31885375001150595,4.570728474251023e-25,,False
Structure,400,0.7909236520013576,0.7933884297520661,0.734375,0.84,0.13354639190865752,,,,,,,-0.2802800313384875,1.657732228218501e-19,-0.31885375001150595,4.570728474251023e-25,,False
Structure,500,0.7830646464646465,0.79,0.7347603305785124,0.8264462809917356,0.11708605518990513,,,,,,,-0.2802800313384875,1.657732228218501e-19,-0.31885375001150595,4.570728474251023e-25,,False
Structure,600,0.7797641356749311,0.7851239669421488,0.715403163580247,0.8264462809917356,0.14240603322359047,,,,,,,-0.2802800313384875,1.657732228218501e-19,-0.31885375001150595,4.570728474251023e-25,,False
Structure,700,0.7751131504438322,0.78,0.703125,0.8264462809917356,0.15910100469992208,,,,,,,-0.2802800313384875,1.657732228218501e-19,-0.31885375001150595,4.570728474251023e-25,,False
Structure,800,0.7790145954494438,0.78,0.71875,0.8347107438016529,0.1488556754636293,,,,,,,-0.2802800313384875,1.657732228218501e-19,-0.31885375001150595,4.570728474251023e-25,,False
Structure,900,0.7744099288337926,0.78,0.710362861570248,0.8264462809917356,0.14989918788399464,,,,,,,-0.2802800313384875,1.657732228218501e-19,-0.31885375001150595,4.570728474251023e-25,,False
Structure,1000,0.768180866110601,0.768595041322314,0.7272727272727273,0.810409090909091,0.10822498620317612,,,,,,,-0.2802800313384875,1.657732228218501e-19,-0.31885375001150595,4.570728474251023e-25,,False
Variant Entropy,100,31.89565077816064,29.60397362857076,15.769025042631249,58.74714405028832,1.3474601696192616,,,,,,,0.5841108393716234,1.5767270429842023e-92,0.6767875282609953,6.613143243479913e-135,,False
Variant Entropy,200,42.57532218421427,42.64790311946527,22.259693086506182,66.78162226846887,1.0457214860130915,,,,,,,0.5841108393716234,1.5767270429842023e-92,0.6767875282609953,6.613143243479913e-135,,False
Variant Entropy,300,54.220725193266546,51.78264644223653,31.53112932560407,91.82410947489865,1.1119914006015936,,,,,,,0.5841108393716234,1.5767270429842023e-92,0.6767875282609953,6.613143243479913e-135,,False
Variant Entropy,400,62.13226628935698,57.08213859574187,35.2226578229479,106.61766794917962,1.1490810554654016,,,,,,,0.5841108393716234,1.5767270429842023e-92,0.6767875282609953,6.613143243479913e-135,,False
Variant Entropy,500,73.20135397525303,64.6773434255041,40.796490319464006,130.9284358981844,1.23128795690297,,,,,,,0.5841108393716234,1.5767270429842023e-92,0.6767875282609953,6.613143243479913e-135,,False
Variant Entropy,600,78.67640253703092,69.23095843102158,37.17676330420306,124.17462986437093,1.1057682323390452,,,,,,,0.5841108393716234,1.5767270429842023e-92,0.6767875282609953,6.613143243479913e-135,,False
Variant Entropy,700,84.6800893861887,77.24443103157944,48.432090125558815,143.05355185839662,1.1173991716200353,,,,,,,0.5841108393716234,1.5767270429842023e-92,0.6767875282609953,6.613143243479913e-135,,False
Variant Entropy,800,89.35626130219538,81.66390487650008,51.10543137207751,161.3471057876612,1.2337319490433425,,,,,,,0.5841108393716234,1.5767270429842023e-92,0.6767875282609953,6.613143243479913e-135,,False
Variant Entropy,900,89.77269854310161,80.97020303438765,54.39748030783211,146.33751090472583,1.0241424407304804,,,,,,,0.5841108393716234,1.5767270429842023e-92,0.6767875282609953,6.613143243479913e-135,,False
Variant Entropy,1000,101.14504212093976,95.78893360432055,59.47645479867258,163.96593141751072,1.0330657284605154,,,,,,,0.5841108393716234,1.5767270429842023e-92,0.6767875282609953,6.613143243479913e-135,,False
