Metric,Sample Size,Mean Value,Median Value,Bootstrap CI Low,Bootstrap CI High,Sample CI Low,Sample CI High,Sample CI Rel Width,Sample Q05,Sample Q95,Empirical CI Rel Width,Pearson Rho,Pearson P,Spearman Rho,Spearman P,Plateau n,Plateau Found
Lempel-Ziv Complexity,800,674.26,662.0,,,,,,,,,0.9672313582921949,0.0,0.9699353723130664,0.0,,False
Lempel-Ziv Complexity,900,716.18,721.5,,,,,,,,,0.9672313582921949,0.0,0.9699353723130664,0.0,,False
Lempel-Ziv Complexity,1000,796.56,787.5,,,650.1750000000001,979.7749999999999,0.41377925077834665,689.45,888.55,0.2499497840715074,0.9672313582921949,0.0,0.9699353723130664,0.0,,False
Max. Trace Length,100,7.38,6.0,,,6.0,10.0,0.5420054200542006,6.0,10.0,0.5420054200542006,0.3025533045953301,1.294828490748581e-22,0.3827317930044727,3.101655595898593e-36,1100.0,True
Max. Trace Length,200,8.18,9.0,,,,,,,,,0.3025533045953301,1.294828490748581e-22,0.3827317930044727,3.101655595898593e-36,1100.0,True
Max. Trace Length,300,8.56,9.0,,,,,,,,,0.3025533045953301,1.294828490748581e-22,0.3827317930044727,3.101655595898593e-36,1100.0,True
Max. Trace Length,400,8.97,9.0,,,,,,,,,0.3025533045953301,1.294828490748581e-22,0.3827317930044727,3.101655595898593e-36,1100.0,True
Max. Trace Length,500,9.09,9.0,,,6.0,14.524999999999991,0.937843784378437,6.0,10.0,0.44004400440044006,0.3025533045953301,1.294828490748581e-22,0.3827317930044727,3.101655595898593e-36,1100.0,True
Max. Trace Length,600,9.01,9.0,,,,,,,,,0.3025533045953301,1.294828490748581e-22,0.3827317930044727,3.101655595898593e-36,1100.0,True
Max. Trace Length,700,9.32,9.0,,,,,,,,,0.3025533045953301,1.294828490748581e-22,0.3827317930044727,3.101655595898593e-36,1100.0,True
Max. Trace Length,800,9.74,9.0,,,,,,,,,0.3025533045953301,1.294828490748581e-22,0.3827317930044727,3.101655595898593e-36,1100.0,True
Max. Trace Length,900,9.13,9.0,,,,,,,,,0.3025533045953301,1.294828490748581e-22,0.3827317930044727,3.101655595898593e-36,1100.0,True
Max. Trace Length,1000,9.65,9.0,,,7.475000000000002,14.524999999999991,0.7305699481865273,8.95,12.0,0.3160621761658032,0.3025533045953301,1.294828490748581e-22,0.3827317930044727,3.101655595898593e-36,1100.0,True
Min. Trace Length,100,2.03,2.0,,,2.0,2.0,0.0,2.0,2.0,0.0,-0.049568159709660956,0.1172350367533971,-0.04956815970966097,0.11723503675339603,100.0,True
Min. Trace Length,200,2.0,2.0,,,,,,,,,-0.049568159709660956,0.1172350367533971,-0.04956815970966097,0.11723503675339603,100.0,True
Min. Trace Length,300,2.0,2.0,,,,,,,,,-0.049568159709660956,0.1172350367533971,-0.04956815970966097,0.11723503675339603,100.0,True
Min. Trace Length,400,2.0,2.0,,,,,,,,,-0.049568159709660956,0.1172350367533971,-0.04956815970966097,0.11723503675339603,100.0,True
Min. Trace Length,500,2.0,2.0,,,2.0,2.0,0.0,2.0,2.0,0.0,-0.049568159709660956,0.1172350367533971,-0.04956815970966097,0.11723503675339603,100.0,True
