Metric,Sample Size,Mean Value,Median Value,Sample Q05,Sample Q95,Empirical CI Rel Width,Sample CI Low,Sample CI High,Sample CI Rel Width,Sample Std,Bootstrap CI Low,Bootstrap CI High,Pearson Rho,Pearson P,Spearman Rho,Spearman P,Plateau n,Plateau Found
Avg. Trace Length,900,19.970544444444446,20.529999999999998,16.758333333333333,21.9375,0.2593402839404033,,,,,,,0.014777149701598009,0.6406891042664221,0.0036977380548136513,0.9070289300459409,,False
Avg. Trace Length,1000,19.923119999999997,20.425,16.91115,21.8131,0.24604329040832962,,,,,,,0.014777149701598009,0.6406891042664221,0.0036977380548136513,0.9070289300459409,,False
Deviation from Random,100,0.7479458736327477,0.7494349716198268,0.7211507553576373,0.7711849391896795,0.06689546074908849,,,,,,,0.13289831618262926,2.4859455492666575e-05,0.09371942224215189,0.003012173468615938,,False
Deviation from Random,200,0.7507767721168448,0.7510122658131221,0.7333827129482239,0.7664297084441763,0.0440170723486492,,,,,,,0.13289831618262926,2.4859455492666575e-05,0.09371942224215189,0.003012173468615938,,False
Deviation from Random,300,0.7534146743563076,0.7540179674322123,0.7392513631197457,0.7694059831175242,0.04002393505746562,,,,,,,0.13289831618262926,2.4859455492666575e-05,0.09371942224215189,0.003012173468615938,,False
Deviation from Random,400,0.7522016709321139,0.7525742421104817,0.7380171974193181,0.7659422609626769,0.03712443699939482,,,,,,,0.13289831618262926,2.4859455492666575e-05,0.09371942224215189,0.003012173468615938,,False
Deviation from Random,500,0.7520034456016339,0.7530323910904685,0.7303373490158833,0.7641147688412201,0.04491657587860311,,,,,,,0.13289831618262926,2.4859455492666575e-05,0.09371942224215189,0.003012173468615938,,False
Deviation from Random,600,0.7528318624149161,0.755485565711468,0.7360265450008129,0.7632860715555032,0.03620931567275576,,,,,,,0.13289831618262926,2.4859455492666575e-05,0.09371942224215189,0.003012173468615938,,False
Deviation from Random,700,0.7528194643741679,0.7538467570802151,0.7405659031463586,0.7629599965043746,0.02974696380443964,,,,,,,0.13289831618262926,2.4859455492666575e-05,0.09371942224215189,0.003012173468615938,,False
Deviation from Random,800,0.7536688503944434,0.7553475826376621,0.7396315471975139,0.7631515318773622,0.031207319590744343,,,,,,,0.13289831618262926,2.4859455492666575e-05,0.09371942224215189,0.003012173468615938,,False
