Metric,Sample Size,Mean Value,Median Value,Bootstrap CI Low,Bootstrap CI High,Sample CI Low,Sample CI High,Sample CI Rel Width,Sample Q05,Sample Q95,Empirical CI Rel Width,Pearson Rho,Pearson P,Spearman Rho,Spearman P,Plateau n,Plateau Found
Number of Traces,100,100.0,100.0,,,100.0,100.0,0.0,100.0,100.0,0.0,1.0,0.0,1.0,0.0,,False
Number of Traces,200,200.0,200.0,,,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,300,300.0,300.0,,,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,400,400.0,400.0,,,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,500,500.0,500.0,,,500.0,500.0,0.0,500.0,500.0,0.0,1.0,0.0,1.0,0.0,,False
Number of Traces,600,600.0,600.0,,,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,700,700.0,700.0,,,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,800,800.0,800.0,,,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,900,900.0,900.0,,,,,,,,,1.0,0.0,1.0,0.0,,False
Number of Traces,1000,1000.0,1000.0,,,1000.0,1000.0,0.0,1000.0,1000.0,0.0,1.0,0.0,1.0,0.0,,False
Percentage of Distinct Traces,100,0.5579999999999999,0.56,,,0.38475000000000004,0.6752499999999999,0.5206093189964156,0.4095,0.66,0.44892473118279586,-0.5495367296521216,5.598094002992294e-80,-0.5892731375156511,1.5567194226524927e-94,,False
Percentage of Distinct Traces,200,0.5305000000000001,0.535,,,,,,,,,-0.5495367296521216,5.598094002992294e-80,-0.5892731375156511,1.5567194226524927e-94,,False
Percentage of Distinct Traces,300,0.5102333333333333,0.5133333333333333,,,,,,,,,-0.5495367296521216,5.598094002992294e-80,-0.5892731375156511,1.5567194226524927e-94,,False
Percentage of Distinct Traces,400,0.48972499999999997,0.49,,,,,,,,,-0.5495367296521216,5.598094002992294e-80,-0.5892731375156511,1.5567194226524927e-94,,False
Percentage of Distinct Traces,500,0.47509999999999997,0.473,,,0.33360000000000006,0.5481,0.45148389812671014,0.3889,0.5421,0.32245842980425177,-0.5495367296521216,5.598094002992294e-80,-0.5892731375156511,1.5567194226524927e-94,,False
Percentage of Distinct Traces,600,0.47241666666666665,0.4716666666666667,,,,,,,,,-0.5495367296521216,5.598094002992294e-80,-0.5892731375156511,1.5567194226524927e-94,,False
Percentage of Distinct Traces,700,0.4709285714285714,0.47285714285714286,,,,,,,,,-0.5495367296521216,5.598094002992294e-80,-0.5892731375156511,1.5567194226524927e-94,,False
Percentage of Distinct Traces,800,0.4614875,0.469375,,,,,,,,,-0.5495367296521216,5.598094002992294e-80,-0.5892731375156511,1.5567194226524927e-94,,False
Percentage of Distinct Traces,900,0.4482555555555555,0.4477777777777778,,,,,,,,,-0.5495367296521216,5.598094002992294e-80,-0.5892731375156511,1.5567194226524927e-94,,False
Percentage of Distinct Traces,1000,0.44264000000000003,0.441,,,0.33875,0.500525,0.3654775890113862,0.34595,0.4981,0.3437330562082053,-0.5495367296521216,5.598094002992294e-80,-0.5892731375156511,1.5567194226524927e-94,,False
Sequence Entropy,100,6498.682785027388,6481.212812587937,,,3831.7357003711,9044.279892347944,0.8020924184799822,4481.879019200122,8546.794979784578,0.6254984425382021,0.9753949482417056,0.0,0.9769768556392009,0.0,,False
Sequence Entropy,200,14926.157688460553,15143.687488538539,,,,,,,,,0.9753949482417056,0.0,0.9769768556392009,0.0,,False
Sequence Entropy,300,24020.834320429814,24119.898431818932,,,,,,,,,0.9753949482417056,0.0,0.9769768556392009,0.0,,False
Sequence Entropy,400,32674.134880820486,32969.58045220096,,,,,,,,,0.9753949482417056,0.0,0.9769768556392009,0.0,,False
Sequence Entropy,500,41317.26356048736,40625.790349493655,,,29308.65955898291,50214.03128522573,0.5059718365820117,32798.59559526935,48935.99695319915,0.39057284939272624,0.9753949482417056,0.0,0.9769768556392009,0.0,,False
Sequence Entropy,600,51551.78527969066,53070.09418389473,,,,,,,,,0.9753949482417056,0.0,0.9769768556392009,0.0,,False
Sequence Entropy,700,61617.37189548992,63416.056490670286,,,,,,,,,0.9753949482417056,0.0,0.9769768556392009,0.0,,False
Sequence Entropy,800,72193.75666562028,73867.05712117383,,,,,,,,,0.9753949482417056,0.0,0.9769768556392009,0.0,,False
Sequence Entropy,900,79595.17033803745,82807.70238133642,,,,,,,,,0.9753949482417056,0.0,0.9769768556392009,0.0,,False
Sequence Entropy,1000,89336.09561752167,92486.53271525346,,,70834.69642799527,102487.97664239877,0.3543168077315804,72174.86296087285,101052.27036332426,0.3232445654003669,0.9753949482417056,0.0,0.9769768556392009,0.0,,False
Structure,100,0.8379144824577619,0.8390812229530222,,,0.8202479338842975,0.8623365464231592,0.05023020059923988,0.8204074817603775,0.8526929806745926,0.03853078039600854,-0.7306859365162446,1.2833003257551445e-167,-0.7233200295406562,1.0864884686941022e-162,2100.0,True
Structure,200,0.8226418143672504,0.8241965973534972,,,,,,,,,-0.7306859365162446,1.2833003257551445e-167,-0.7233200295406562,1.0864884686941022e-162,2100.0,True
Structure,300,0.8168481607838135,0.8166351606805293,,,,,,,,,-0.7306859365162446,1.2833003257551445e-167,-0.7233200295406562,1.0864884686941022e-162,2100.0,True
Structure,400,0.8121035496744382,0.8128544423440454,,,,,,,,,-0.7306859365162446,1.2833003257551445e-167,-0.7233200295406562,1.0864884686941022e-162,2100.0,True
Structure,500,0.8073894664986347,0.8071833648393194,,,0.7939508506616257,0.820817334199748,0.03327574194723247,0.7939508506616257,0.8194930161730729,0.03163549510029477,-0.7306859365162446,1.2833003257551445e-167,-0.7233200295406562,1.0864884686941022e-162,2100.0,True
Structure,600,0.8028539828817475,0.8034026465028355,,,,,,,,,-0.7306859365162446,1.2833003257551445e-167,-0.7233200295406562,1.0864884686941022e-162,2100.0,True
Structure,700,0.8018373240915774,0.8015122873345936,,,,,,,,,-0.7306859365162446,1.2833003257551445e-167,-0.7233200295406562,1.0864884686941022e-162,2100.0,True
Structure,800,0.8001383309703844,0.8024574669187146,,,,,,,,,-0.7306859365162446,1.2833003257551445e-167,-0.7233200295406562,1.0864884686941022e-162,2100.0,True
Structure,900,0.7999024298991809,0.8015122873345936,,,,,,,,,-0.7306859365162446,1.2833003257551445e-167,-0.7233200295406562,1.0864884686941022e-162,2100.0,True
Structure,1000,0.7991985008401596,0.8015122873345936,,,0.7816162570888469,0.8099392361111111,0.03543922941858575,0.7844045368620037,0.8090277777777778,0.03080991879975852,-0.7306859365162446,1.2833003257551445e-167,-0.7233200295406562,1.0864884686941022e-162,2100.0,True
Variant Entropy,100,3630.5896041661495,3656.3062502589582,,,1930.7893749074342,5318.2540198949055,0.9330343041527775,2278.6790608715887,5099.916071152921,0.7770740617567807,0.952794591759564,0.0,0.9557299461982658,0.0,,False
Variant Entropy,200,7816.516372303669,7996.672243931778,,,,,,,,,0.952794591759564,0.0,0.9557299461982658,0.0,,False
Variant Entropy,300,12099.203908130654,12298.813143157462,,,,,,,,,0.952794591759564,0.0,0.9557299461982658,0.0,,False
Variant Entropy,400,15987.523914184852,16304.299331887938,,,,,,,,,0.952794591759564,0.0,0.9557299461982658,0.0,,False
Variant Entropy,500,19508.91191457568,19393.33980232378,,,12963.085551722133,25435.059637187107,0.6392962426647073,13241.35640070453,24009.012691249736,0.5519352559329757,0.952794591759564,0.0,0.9557299461982658,0.0,,False
Variant Entropy,600,24152.308899008804,25252.743048776814,,,,,,,,,0.952794591759564,0.0,0.9557299461982658,0.0,,False
Variant Entropy,700,28282.574706233234,29620.997013736967,,,,,,,,,0.952794591759564,0.0,0.9557299461982658,0.0,,False
Variant Entropy,800,32840.59949034698,33581.48476011453,,,,,,,,,0.952794591759564,0.0,0.9557299461982658,0.0,,False
Variant Entropy,900,35656.20947622095,37290.90676343402,,,,,,,,,0.952794591759564,0.0,0.9557299461982658,0.0,,False
Variant Entropy,1000,39600.956762042566,41342.233227131735,,,29139.298141835152,48414.000337330974,0.4867231443754052,29876.813894158207,46466.87387577603,0.41893078698339326,0.952794591759564,0.0,0.9557299461982658,0.0,,False
